CustomerID,TotalAmountSpent,PurchaseFrequency,AOV,PreferredProduct,cluster_label
12866,559.12,1,559.12,AIRLINE BAG VINTAGE JET SET WHITE,0
12867,4036.82,7,576.6885714285714,ASSORTED COLOUR BIRD ORNAMENT,0
12868,1607.0600000000002,6,267.84333333333336,ASSORTED COLOUR BIRD ORNAMENT,0
12871,380.64,2,190.32,STRAWBERRY CERAMIC TRINKET BOX,0
12872,599.97,2,299.985,ASSORTED COLOUR BIRD ORNAMENT,0
12873,374.0,1,374.0,PAPER CHAIN KIT 50'S CHRISTMAS ,0
12875,38.0,2,19.0,ASSORTED LAQUERED INCENSE HOLDERS,0
12876,2218.02,2,1109.01,60 CAKE CASES DOLLY GIRL DESIGN,2
12877,1536.97,12,128.08083333333335,ASSORTED COLOURS SILK FAN,0
12878,854.99,2,427.495,BLUE SPOT CERAMIC DRAWER KNOB,0
12879,573.22,3,191.07333333333335,GREEN REGENCY TEACUP AND SAUCER,0
12881,121.0,1,121.0,CAT BOWL VINTAGE CREAM,0
12882,1463.04,2,731.52,DOORMAT KEEP CALM AND COME IN,0
12883,703.47,4,175.8675,SCOTTIE DOG HOT WATER BOTTLE,0
12884,175.05,1,175.05,ASSORTED COLOUR MINI CASES,0
12885,1175.22,3,391.74,ALARM CLOCK BAKELIKE GREEN,0
12886,1378.4,2,689.2,BLUE HARMONICA IN BOX ,0
12888,354.12,2,177.06,BLACK RECORD COVER FRAME,0
12890,380.46999999999997,1,380.46999999999997,HEART WREATH DECORATION WITH BELL,0
12891,110.0,3,36.666666666666664,SKULLS AND CROSSBONES WRAP,0
12893,188.14,1,188.14,SMALL WHITE HEART OF WICKER,0
12895,372.8,2,186.4,3 GARDENIA MORRIS BOXED CANDLES,0
12897,216.5,2,108.25,HEART OF WICKER SMALL,0
12901,6082.92,28,217.24714285714285,RAIN PONCHO RETROSPOT,0
12902,138.68,1,138.68,ALARM CLOCK BAKELIKE IVORY,0
12904,509.58,2,254.79, OVAL WALL MIRROR DIAMANTE ,0
12906,2890.13,5,578.0260000000001,GREEN METAL BOX ARMY SUPPLIES,0
12908,125.0,2,62.5,ASSORTED COLOURS SILK FAN,0
12909,1787.75,5,357.55,BLOSSOM  IMAGES NOTEBOOK SET,0
12910,3075.04,8,384.38,FELTCRAFT CUSHION OWL,0
12912,1662.3,5,332.46,RABBIT NIGHT LIGHT,0
12913,2483.63,5,496.726,3 HEARTS HANGING DECORATION RUSTIC,0
12915,363.65,2,181.825,CHARLIE AND LOLA FIGURES TINS,0
12916,3006.15,4,751.5375,CREAM SWEETHEART MINI CHEST,0
12917,594.0,1,594.0,EDWARDIAN PARASOL BLACK,0
12919,1335.19,6,222.53166666666667,CHRISTMAS STAR WISH LIST CHALKBOARD,0
12920,164.23,1,164.23,VINTAGE LEAF MAGNETIC NOTEPAD,0
12921,16587.09,37,448.29972972972973,JUMBO BAG RED RETROSPOT,0
12922,405.38,1,405.38,12 PENCILS SMALL TUBE SKULL,0
12923,176.97,1,176.97,CHILDRENS CUTLERY DOLLY GIRL ,0
12924,887.0600000000001,4,221.76500000000001,ANTIQUE GLASS PEDESTAL BOWL,0
12925,694.05,2,347.025,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,0
12928,2047.14,5,409.428,PINK CREAM FELT CRAFT TRINKET BOX ,0
12929,117.85,1,117.85,3 TIER CAKE TIN RED AND CREAM,0
12930,415.8,2,207.9,ASSORTED COLOUR BIRD ORNAMENT,0
12931,12937.22,15,862.4813333333333,RED TOADSTOOL LED NIGHT LIGHT,2
12933,622.53,3,207.51,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,0
12935,2160.7,7,308.6714285714285,JAM MAKING SET PRINTED,0
12936,1063.9,4,265.975,PAPER CHAIN KIT 50'S CHRISTMAS ,0
12937,1504.27,4,376.0675,LUNCH BAG RED RETROSPOT,0
12938,114.14,1,114.14,ASSORTED COLOUR BIRD ORNAMENT,0
12939,9074.52,8,1134.315,FELTCRAFT CUSHION BUTTERFLY,2
12940,911.59,2,455.795,4 LAVENDER BOTANICAL DINNER CANDLES,0
12942,683.9,3,227.96666666666667,BLUE PAISLEY TISSUE BOX,0
12944,604.51,2,302.255,ALARM CLOCK BAKELIKE RED ,0
12945,462.95,1,462.95,BLACK HEART CARD HOLDER,0
12947,1513.59,6,252.265,LUNCH BAG CARS BLUE,0
12948,2064.95,7,294.99285714285713,3 STRIPEY MICE FELTCRAFT,0
12949,4167.22,8,520.9025,ANTIQUE SILVER T-LIGHT GLASS,0
12950,1771.0,3,590.3333333333334,CHARLOTTE BAG APPLES DESIGN,0
12951,1064.07,6,177.345,RECYCLING BAG RETROSPOT ,0
12952,1387.79,4,346.9475,EGG FRYING PAN PINK ,0
12953,322.85,1,322.85, 4 PURPLE FLOCK DINNER CANDLES,0
12955,4765.5599999999995,11,433.23272727272723,SANDALWOOD FAN,0
12956,108.07,1,108.07,ASSORTED COLOUR BIRD ORNAMENT,0
12957,4023.78,8,502.9725,BALLOON PUMP WITH 10 BALLOONS,0
12962,266.39,2,133.195,PACK OF 6 LARGE FRUIT STRAWS ,0
12963,1856.63,8,232.07875,JUMBO BAG 50'S CHRISTMAS ,0
12965,771.91,1,771.91,CHILDS GARDEN RAKE PINK,0
12966,160.18,1,160.18,4 LAVENDER BOTANICAL DINNER CANDLES,0
12967,1517.5,2,758.75,ASSORTED COLOUR MINI CASES,0
12968,135.95,1,135.95,BIRD HOUSE HOT WATER BOTTLE,0
12970,452.24,4,113.06,PACK OF 6 SMALL FRUIT STRAWS,0
12971,10685.59,86,124.2510465116279,DISCO BALL ROTATOR BATTERY OPERATED,0
12974,142.85000000000002,1,142.85000000000002,DOORMAT HEARTS,0
12976,738.6,1,738.6,CARD BIRTHDAY COWBOY,0
12977,37.239999999999995,1,37.239999999999995,BLUE/YELLOW FLOWER DESIGN BIG MUG,0
12980,4669.68,9,518.8533333333334,SET/4 WHITE RETRO STORAGE CUBES ,0
12981,372.21999999999997,2,186.10999999999999,BISCUIT TIN 50'S CHRISTMAS,0
12982,390.54,1,390.54,BINGO SET,0
12984,97.5,1,97.5,FELTCRAFT DOLL MOLLY,0
12985,1226.62,2,613.31,MINI LIGHTS WOODLAND MUSHROOMS,0
12987,526.75,2,263.375,CREAM SWEETHEART MINI CHEST,0
12988,535.32,1,535.32,FELT FARM ANIMAL CHICKEN,0
12989,5441.71,15,362.78066666666666,BLACK RECORD COVER FRAME,0
12990,409.5,3,136.5,JUMBO BAG RED RETROSPOT,0
12991,503.76,2,251.88,36 DOILIES VINTAGE CHRISTMAS,0
12993,414.76,4,103.69,VINTAGE SNAP CARDS,0
12994,974.4200000000001,3,324.8066666666667,ENAMEL BREAD BIN CREAM,0
12995,211.32,1,211.32,GOLD MUG BONE CHINA TREE OF LIFE,0
12997,1218.33,4,304.5825,SWEETHEART CERAMIC TRINKET BOX,0
12999,455.88,3,151.96,WHEELBARROW FOR CHILDREN ,0
13000,538.21,3,179.40333333333334,WHITE HANGING HEART T-LIGHT HOLDER,0
13001,9319.7,13,716.9000000000001,VICTORIAN GLASS HANGING T-LIGHT,0
13002,120.94999999999999,1,120.94999999999999,DANISH ROSE PHOTO FRAME,0
13003,149.05,3,49.68333333333334,STRAWBERRY CERAMIC TRINKET BOX,0
13004,5660.95,18,314.4972222222222,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,0
13005,513.7,2,256.85,BAKING SET 9 PIECE RETROSPOT ,0
13006,81.57,1,81.57,ASSORTED COLOUR MINI CASES,0
13008,229.46999999999997,1,229.46999999999997,BIRD HOUSE HOT WATER BOTTLE,0
13011,50.550000000000004,1,50.550000000000004,BLACK/BLUE POLKADOT UMBRELLA,0
13012,1661.8400000000001,8,207.73000000000002,METAL SIGN TAKE IT OR LEAVE IT ,0
13013,4810.9400000000005,13,370.07230769230773,HOT WATER BOTTLE I AM SO POORLY,0
13014,3466.2799999999997,10,346.628,REGENCY CAKESTAND 3 TIER,0
13015,3069.28,5,613.856,6 RIBBONS RUSTIC CHARM,0
13016,789.89,3,263.2966666666667,36 FOIL HEART CAKE CASES,0
13017,204.0,1,204.0,CHOCOLATE HOT WATER BOTTLE,0
13018,7277.7,28,259.91785714285714,COLOUR GLASS T-LIGHT HOLDER HANGING,0
13021,2592.48,9,288.05333333333334,JUMBO BAG RED RETROSPOT,0
13023,689.9,2,344.95,BAKING SET SPACEBOY DESIGN,0
13026,879.28,5,175.856,ASSORTED COLOURS SILK FAN,0
13027,1040.0,6,173.33333333333334,PACK OF 72 RETROSPOT CAKE CASES,0
13028,661.3199999999999,2,330.65999999999997,CANDY HEART HANGING DECORATION,0
13029,1039.0,3,346.3333333333333,CABIN BAG VINTAGE RETROSPOT,0
13030,795.58,2,397.79, SET 2 TEA TOWELS I LOVE LONDON ,0
13032,1010.18,2,505.09,CERAMIC STRAWBERRY CAKE MONEY BANK,0
13033,190.55,1,190.55,DELUXE SEWING KIT ,0
13034,642.77,2,321.385,12 PENCILS SMALL TUBE RED RETROSPOT,0
13035,921.88,2,460.94,HEARTS  STICKERS,0
13037,881.07,3,293.69,DOORMAT WELCOME TO OUR HOME,0
13038,908.46,3,302.82,JAM MAKING SET PRINTED,0
13040,676.99,2,338.495,ASSORTED COLOUR BIRD ORNAMENT,0
13043,516.42,1,516.42,BLUE DINER WALL CLOCK,0
13044,560.47,1,560.47,BLUE GIANT GARDEN THERMOMETER,0
13045,305.28000000000003,1,305.28000000000003,3 PIECE SPACEBOY COOKIE CUTTER SET,0
13046,562.3100000000001,2,281.15500000000003,ASSORTED COLOUR BIRD ORNAMENT,0
13047,3237.54,10,323.754,BOX OF 6 ASSORTED COLOUR TEASPOONS,0
13048,1835.91,4,458.9775,CHARLOTTE BAG PINK POLKADOT,0
13049,656.6800000000001,2,328.34000000000003,CHOCOLATE HOT WATER BOTTLE,0
13050,5814.91,17,342.0535294117647,PLACE SETTING WHITE HEART,0
13052,348.15000000000003,1,348.15000000000003,ALUMINIUM STAMPED HEART,0
13055,1214.41,3,404.80333333333334,PARTY BUNTING,0
13058,271.40000000000003,3,90.46666666666668,BLUE HAPPY BIRTHDAY BUNTING,0
13059,183.4,1,183.4,CANDLEHOLDER PINK HANGING HEART,0
13060,307.53,1,307.53,ALARM CLOCK BAKELIKE GREEN,0
13061,248.61,1,248.61,ASSORTED COLOUR MINI CASES,0
13062,307.5,1,307.5,CAKE STAND 3 TIER MAGIC GARDEN,0
13064,1117.54,4,279.385,WOOD 2 DRAWER CABINET WHITE FINISH,0
13065,205.86,1,205.86,BOX OF VINTAGE ALPHABET BLOCKS,0
13066,466.90000000000003,2,233.45000000000002,12 PENCILS SMALL TUBE RED RETROSPOT,0
13067,115.46000000000001,1,115.46000000000001,VICTORIAN SEWING BOX MEDIUM,0
13068,344.0,2,172.0,JUMBO  BAG BAROQUE BLACK WHITE,0
13069,4134.16,24,172.25666666666666,RED RETROSPOT BOWL,0
13070,228.8,1,228.8,JUMBO  BAG BAROQUE BLACK WHITE,0
13072,177.15,1,177.15,BAKING MOULD EASTER EGG WHITE CHOC,0
13075,919.61,1,919.61,3 HEARTS HANGING DECORATION RUSTIC,2
13077,739.35,4,184.8375,4 ROSE PINK DINNER CANDLES,0
13078,12064.94,26,464.03615384615387,AREA PATROLLED METAL SIGN,0
13079,220.10000000000002,5,44.02,BOOM BOX SPEAKER BOYS,0
13080,59.28,1,59.28,BLOSSOM IMAGES GIFT WRAP SET,0
13081,28318.66,11,2574.4236363636364,MAGIC TREE -PAPER FLOWERS,2
13082,2256.91,9,250.76777777777775,ALARM CLOCK BAKELIKE GREEN,0
13083,303.75,2,151.875,LIGHT GARLAND BUTTERFILES PINK,0
13085,416.08000000000004,2,208.04000000000002,ASSORTED COLOUR MINI CASES,0
13089,57390.66,97,591.6562886597939,ASSORTED COLOUR BIRD ORNAMENT,0
13090,8910.82,14,636.4871428571429,BAKING SET SPACEBOY DESIGN,0
13091,345.82,1,345.82,CHRISTMAS PUDDING TRINKET POT ,0
13092,495.35,5,99.07000000000001,DOCTOR'S BAG SOFT TOY,0
13093,7825.75,8,978.21875,BREAD BIN DINER STYLE IVORY,2
13094,1834.0400000000002,12,152.83666666666667,T-LIGHT GLASS FLUTED ANTIQUE,0
13095,74.39999999999999,1,74.39999999999999,HEADS AND TAILS SPORTING FUN,0
13097,6010.42,10,601.042,PARTY BUNTING,0
13098,28013.65,28,1000.4875000000001,LUNCH BAG RED RETROSPOT,2
13099,72.0,1,72.0,PORCELAIN ROSE SMALL,0
13101,101.19,1,101.19,"ASSORTED FLOWER COLOUR ""LEIS""",0
13102,6347.01,24,264.45875,SPACEBOY LUNCH BOX ,0
13103,243.94,1,243.94,6 RIBBONS RUSTIC CHARM,0
13104,1098.48,6,183.08,BLACK RECORD COVER FRAME,0
13106,76.5,1,76.5,NATURAL SLATE CHALKBOARD LARGE ,0
13107,1531.6200000000001,4,382.90500000000003,CLOTHES PEGS RETROSPOT PACK 24 ,0
13108,350.06,1,350.06,COLOURING PENCILS BROWN TUBE,0
13109,786.54,2,393.27,FELTCRAFT PRINCESS CHARLOTTE DOLL,0
13110,1488.67,7,212.66714285714286,DOORMAT RED RETROSPOT,0
13113,11395.960000000001,24,474.8316666666667,PICNIC BASKET WICKER LARGE,0
13115,2250.88,4,562.72,FELTCRAFT PRINCESS LOLA DOLL,0
13116,501.14,1,501.14,16 PIECE CUTLERY SET PANTRY DESIGN,0
13117,971.52,8,121.44,GOLD FISHING GNOME,0
13118,1190.81,5,238.16199999999998,AIRLINE BAG VINTAGE TOKYO 78,0
13120,30.599999999999998,1,30.599999999999998,WOODEN PICTURE FRAME WHITE FINISH,0
13121,283.73,1,283.73,12 PENCILS SMALL TUBE SKULL,0
13122,922.39,2,461.195,LOVE HEART TRINKET POT,0
13124,3848.38,3,1282.7933333333333,MARIE ANTOINETTE TRINKET BOX GOLD,2
13126,2105.37,8,263.17125,HANGING HEART MIRROR DECORATION ,0
13127,259.17,1,259.17,BAKING SET 9 PIECE RETROSPOT ,0
13130,64.0,1,64.0,RED RETROSPOT OVEN GLOVE ,0
13131,1073.3,3,357.76666666666665,LUNCH BAG SPACEBOY DESIGN ,0
13132,77.3,1,77.3,BLACK RECORD COVER FRAME,0
13133,109.8,2,54.9,FRENCH LAVENDER SCENT HEART,0
13134,1793.58,4,448.395,JAM MAKING SET WITH JARS,0
13135,72.0,1,72.0,SMALL POPCORN HOLDER,0
13136,2607.61,5,521.522,ALARM CLOCK BAKELIKE PINK,0
13137,3650.9,8,456.3625,PACK OF 72 RETROSPOT CAKE CASES,0
13138,962.39,6,160.39833333333334,RED FLORAL FELTCRAFT SHOULDER BAG,0
13139,5064.94,7,723.5628571428571,DOORMAT HEARTS,0
13140,423.72,3,141.24,4 PINK FLOCK CHRISTMAS BALLS,0
13141,2391.0,5,478.2,STRAWBERRY LUNCH BOX WITH CUTLERY,0
13142,307.09,1,307.09,BAKING SET 9 PIECE RETROSPOT ,0
13144,110.95,1,110.95,GREEN REGENCY TEACUP AND SAUCER,0
13145,341.52000000000004,4,85.38000000000001,CHILLI LIGHTS,0
13146,228.91,1,228.91,OYSTER TRINKET BOX,0
13147,712.8000000000001,4,178.20000000000002,CHILLI LIGHTS,0
13148,3708.53,12,309.0441666666667,WHITE HANGING HEART T-LIGHT HOLDER,0
13149,1676.06,4,419.015,NATURAL SLATE RECTANGLE CHALKBOARD,0
13151,1250.92,1,1250.92,ENCHANTED BIRD COATHANGER 5 HOOK,2
13153,486.22,1,486.22,BLACK CHRISTMAS TREE 120CM,0
13155,971.76,4,242.94,CHRISTMAS CRAFT TREE TOP ANGEL,0
13157,1741.22,4,435.305,LUNCH BAG CARS BLUE,0
13158,1202.26,4,300.565,GUMBALL COAT RACK,0
13159,1437.85,4,359.4625,BOX OF 6 MINI 50'S CRACKERS,0
13160,91.8,1,91.8,15CM CHRISTMAS GLASS BALL 20 LIGHTS,0
13161,112.75,1,112.75,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
13162,1688.29,4,422.0725,CHARLOTTE BAG APPLES DESIGN,0
13165,1023.16,2,511.58,3 ROSE MORRIS BOXED CANDLES,0
13166,417.2,1,417.2,CHRISTMAS METAL POSTCARD WITH BELLS,0
13167,778.57,4,194.6425,BROCADE RING PURSE ,0
13168,1319.19,4,329.7975,HAND OVER THE CHOCOLATE   SIGN ,0
13169,712.88,2,356.44,WICKER WREATH LARGE,0
13170,116.00999999999999,1,116.00999999999999,HEN PARTY CORDON BARRIER TAPE,0
13171,443.21,3,147.73666666666665,HEART OF WICKER SMALL,0
13173,353.65,2,176.825,RETROSPOT LARGE MILK JUG,0
13174,2769.13,3,923.0433333333334,HI TEC ALPINE HAND WARMER,2
13176,494.04,1,494.04,BAKING MOULD CHOCOLATE CUPCAKES,0
13177,282.45,1,282.45,BUTTON BOX ,0
13178,5725.47,11,520.4972727272727,LUNCH BAG WOODLAND,0
13182,121.18,1,121.18,4 LAVENDER BOTANICAL DINNER CANDLES,0
13183,3957.78,9,439.75333333333333,BEWARE OF THE CAT METAL SIGN ,0
13184,1701.43,10,170.143,HEART FILIGREE DOVE  SMALL,0
13185,71.4,1,71.4,PICNIC BASKET WICKER SMALL,0
13186,1593.14,3,531.0466666666667,YOU'RE CONFUSING ME METAL SIGN ,0
13187,236.02,1,236.02,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
13188,114.60000000000001,1,114.60000000000001,Next Day Carriage,0
13189,284.92,2,142.46,"ACRYLIC JEWEL ANGEL,PINK",0
13192,911.94,2,455.97,ASSORTED COLOUR BIRD ORNAMENT,0
13193,117.88,1,117.88,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,0
13194,60.7,1,60.7,NATURAL SLATE HEART CHALKBOARD ,0
13196,1775.83,4,443.9575,"FANCY FONT BIRTHDAY CARD, ",0
13198,3359.02,6,559.8366666666667,RED TOADSTOOL LED NIGHT LIGHT,0
13199,8667.6,38,228.09473684210528,ANTIQUE SILVER TEA GLASS ENGRAVED,0
13200,871.77,4,217.9425,FLUTED ANTIQUE CANDLE HOLDER,0
13203,847.51,4,211.8775,ROTATING SILVER ANGELS T-LIGHT HLDR,0
13207,250.26000000000002,2,125.13000000000001,ASSORTED COLOURS SILK FAN,0
13208,1223.9,6,203.98333333333335,VICTORIAN GLASS HANGING T-LIGHT,0
13209,5891.61,8,736.45125,CIRCUS PARADE LUNCH BOX ,0
13210,353.48,1,353.48,ANTIQUE SILVER T-LIGHT GLASS,0
13211,1197.42,3,399.14000000000004,12 COLOURED PARTY BALLOONS,0
13212,774.08,3,258.0266666666667,DRAWER KNOB CRACKLE GLAZE IVORY,0
13213,1508.3600000000001,5,301.672,COLOUR GLASS T-LIGHT HOLDER HANGING,0
13216,333.74,1,333.74,RECYCLING BAG RETROSPOT ,0
13217,533.98,3,177.99333333333334,PACK OF SIX LED TEA LIGHTS,0
13218,62.63999999999999,1,62.63999999999999,BASKET OF TOADSTOOLS,0
13220,819.2900000000001,4,204.82250000000002,UNION STRIPE WITH FRINGE  HAMMOCK,0
13221,847.41,2,423.705,FRESHWATER PEARL BRACELET GOLD,0
13223,163.20000000000002,2,81.60000000000001,4 TRADITIONAL SPINNING TOPS,0
13224,2129.27,2,1064.635,6 RIBBONS RUSTIC CHARM,2
13225,5385.32,7,769.3314285714285,GIN + TONIC DIET METAL SIGN,0
13226,108.21000000000001,1,108.21000000000001,3D SHEET OF DOG STICKERS,0
13227,257.7,1,257.7,DOORMAT TOPIARY,0
13228,358.0,1,358.0,JUMBO  BAG BAROQUE BLACK WHITE,0
13229,160.95,1,160.95,BAKING SET 9 PIECE RETROSPOT ,0
13230,2791.61,14,199.4007142857143,REX CASH+CARRY JUMBO SHOPPER,0
13232,1357.6,7,193.94285714285712,VINTAGE CREAM CAT FOOD CONTAINER,0
13233,605.12,2,302.56,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0
13235,1031.07,1,1031.07,CHILDRENS CUTLERY DOLLY GIRL ,2
13236,744.85,2,372.425,ASSORTED COLOUR BIRD ORNAMENT,0
13238,693.73,4,173.4325,JUMBO  BAG BAROQUE BLACK WHITE,0
13239,332.92,1,332.92,BAKING SET 9 PIECE RETROSPOT ,0
13240,663.65,4,165.9125,CUT GLASS T-LIGHT HOLDER OCTAGON,0
13242,270.40000000000003,3,90.13333333333334,JUMBO BAG APPLES,0
13243,600.07,1,600.07,3 TIER CAKE TIN GREEN AND CREAM,0
13244,121.74000000000001,1,121.74000000000001,BLUE COAT RACK PARIS FASHION,0
13245,430.5,1,430.5,ANTIQUE SILVER TEA GLASS ENGRAVED,0
13246,1929.3,6,321.55,HEART OF WICKER SMALL,0
13247,501.12,4,125.28,BAKING SET 9 PIECE RETROSPOT ,0
13248,465.68,2,232.84,GREEN REGENCY TEACUP AND SAUCER,0
13249,618.13,3,206.04333333333332,MINI CAKE STAND  HANGING STRAWBERY,0
13253,940.16,2,470.08,VANILLA INCENSE IN TIN,0
13255,399.51,2,199.755,12 PENCIL SMALL TUBE WOODLAND,0
13258,698.58,3,232.86,HOME BUILDING BLOCK WORD,0
13259,292.32,1,292.32,BLACK TEA TOWEL CLASSIC DESIGN,0
13260,557.62,1,557.62,GREEN REGENCY TEACUP AND SAUCER,0
13261,944.1,2,472.05,PARTY BUNTING,0
13262,200.29,1,200.29,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
13263,7457.43,35,213.06942857142857,WHITE HANGING HEART T-LIGHT HOLDER,0
13265,2035.66,5,407.132,IVORY KITCHEN SCALES,0
13266,3695.2,12,307.93333333333334,SET OF 4 PANTRY JELLY MOULDS,0
13267,4521.49,19,237.97315789473683,COLOUR GLASS T-LIGHT HOLDER HANGING,0
13268,3198.29,11,290.75363636363636,COOK WITH WINE METAL SIGN ,0
13269,5347.91,15,356.52733333333333,JUMBO BAG RED RETROSPOT,0
13270,295.0,1,295.0,AFGHAN SLIPPER SOCK PAIR,0
13271,217.38,1,217.38,WOODEN HEART CHRISTMAS SCANDINAVIAN,0
13272,276.56,2,138.28,CHOCOLATE HOT WATER BOTTLE,0
13273,138.98,1,138.98,12 PENCILS TALL TUBE RED RETROSPOT,0
13276,590.9300000000001,2,295.46500000000003,15CM CHRISTMAS GLASS BALL 20 LIGHTS,0
13277,258.4,4,64.6,APPLE BATH SPONGE,0
13278,543.93,1,543.93,3 TIER CAKE TIN GREEN AND CREAM,0
13279,137.75,1,137.75,COFFEE MUG BLUE PAISLEY DESIGN,0
13280,814.86,3,271.62,LUNCH BAG RED RETROSPOT,0
13282,1132.14,3,377.38000000000005,ALARM CLOCK BAKELIKE IVORY,0
13283,93.66,2,46.83,CHARLOTTE BAG APPLES DESIGN,0
13284,201.19,1,201.19,BAKING SET 9 PIECE RETROSPOT ,0
13285,2709.12,4,677.28,CHARLOTTE BAG APPLES DESIGN,0
13291,361.74,1,361.74,HANGING WOOD AND FELT HEART,0
13292,578.9399999999999,2,289.46999999999997,HANGING HEART JAR T-LIGHT HOLDER,0
13294,873.74,2,436.87,CREAM SWEETHEART EGG HOLDER,0
13295,201.20000000000002,1,201.20000000000002,CALENDAR IN SEASON DESIGN,0
13296,87.4,1,87.4,ALPHABET STENCIL CRAFT,0
13297,2089.85,4,522.4625,HANGING  BUTTERFLY T-LIGHT HOLDER,0
13298,360.0,1,360.0,KNITTED UNION FLAG HOT WATER BOTTLE,0
13299,142.5,1,142.5,NATURAL SLATE CHALKBOARD LARGE ,0
13300,371.89,1,371.89,"ASSORTED FLOWER COLOUR ""LEIS""",0
13301,618.75,4,154.6875,BLACK RECORD COVER FRAME,0
13302,63.75,1,63.75,SET OF 16 VINTAGE PISTACHIO CUTLERY,0
13304,300.42,1,300.42,CHOCOLATE HOT WATER BOTTLE,0
13305,2000.86,10,200.08599999999998,WHITE JEWELLED HEART DECORATION,0
13307,15.0,1,15.0,SET 6 SCHOOL MILK BOTTLES IN CRATE,0
13308,1346.03,3,448.6766666666667,COLOUR GLASS. STAR T-LIGHT HOLDER,0
13309,1456.79,5,291.358,SKULLS AND CROSSBONES WRAP,0
13310,1132.03,3,377.3433333333333,ASSORTED COLOUR BIRD ORNAMENT,0
13311,598.57,2,299.285, SPACEBOY BABY GIFT SET,0
13313,1555.32,5,311.06399999999996,COFFEE MUG APPLES DESIGN,0
13314,775.94,3,258.6466666666667,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",0
13316,4940.41,4,1235.1025,CHRISTMAS CRAFT LITTLE FRIENDS,2
13317,2271.73,6,378.62166666666667,PARTY BUNTING,0
13318,640.76,3,213.58666666666667,FOLDING BUTTERFLY MIRROR HOT PINK ,0
13319,10845.550000000001,26,417.1365384615385,ASSORTED COLOUR BIRD ORNAMENT,0
13320,1548.7,4,387.175,LUNCH BAG VINTAGE LEAF DESIGN,0
13321,480.36,2,240.18,ASSORTED COLOUR BIRD ORNAMENT,0
13322,199.48000000000002,1,199.48000000000002,BATHROOM METAL SIGN,0
13323,787.85,5,157.57,CHICK GREY HOT WATER BOTTLE,0
13324,6405.71,10,640.571,REGENCY CAKESTAND 3 TIER,0
13325,675.3,1,675.3,FELTCRAFT CHRISTMAS FAIRY,0
13327,3627.77,8,453.47125,JUMBO BAG RED RETROSPOT,0
13328,1227.08,1,1227.08,12 MESSAGE CARDS WITH ENVELOPES,2
13329,789.0,2,394.5,60 CAKE CASES VINTAGE CHRISTMAS,0
13330,1140.93,3,380.31,JUMBO BAG PINK POLKADOT,0
13332,350.9,1,350.9,36 PENCILS TUBE SKULLS,0
13334,3536.82,3,1178.94,3 STRIPEY MICE FELTCRAFT,2
13336,795.12,1,795.12, DOLLY GIRL BEAKER,0
13338,455.02,1,455.02,36 FOIL HEART CAKE CASES,0
13339,860.12,1,860.12,3 TIER CAKE TIN GREEN AND CREAM,2
13340,10111.04,7,1444.4342857142858,SET OF 6 SPICE TINS PANTRY DESIGN,2
13341,775.85,1,775.85,36 DOILIES DOLLY GIRL,0
13343,321.43,1,321.43,AIRLINE BAG VINTAGE TOKYO 78,0
13344,2229.92,3,743.3066666666667,SET OF 6 SNACK LOAF BAKING CASES,0
13345,357.5,1,357.5,4 TRADITIONAL SPINNING TOPS,0
13347,309.36,1,309.36,CARRIAGE,0
13348,233.76,1,233.76,BAKING SET 9 PIECE RETROSPOT ,0
13349,215.32,1,215.32,12 PENCIL SMALL TUBE WOODLAND,0
13350,883.17,2,441.585,CARRIAGE,0
13351,341.94,1,341.94,ABC TREASURE BOOK BOX ,0
13352,365.97999999999996,1,365.97999999999996,ANTIQUE SILVER T-LIGHT GLASS,0
13354,743.53,1,743.53,BAKING SET SPACEBOY DESIGN,0
13355,674.7,1,674.7,6 RIBBONS RUSTIC CHARM,0
13356,768.24,1,768.24,3 TIER CAKE TIN GREEN AND CREAM,0
13357,609.95,1,609.95,6 RIBBONS RUSTIC CHARM,0
13358,408.71,1,408.71,ASSORTED COLOUR BIRD ORNAMENT,0
13359,407.56,1,407.56,6 GIFT TAGS 50'S CHRISTMAS ,0
13362,3090.7400000000002,4,772.6850000000001,12 PENCILS TALL TUBE RED RETROSPOT,0
13363,930.1800000000001,2,465.09000000000003,4 PEAR BOTANICAL DINNER CANDLES,0
13364,134.95999999999998,1,134.95999999999998,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,0
13365,2225.37,2,1112.685,DOLLY GIRL LUNCH BOX,2
13366,39.0,1,39.0,PACK OF 12 BLUE PAISLEY TISSUES ,0
13368,591.4,2,295.7,60 TEATIME FAIRY CAKE CASES,0
13369,276.28000000000003,1,276.28000000000003,ASSORTED COLOUR METAL CAT ,0
13370,754.87,1,754.87,4 TRADITIONAL SPINNING TOPS,0
13372,346.64,1,346.64,CARRIAGE,0
13373,3315.61,3,1105.2033333333334,FELTCRAFT DOLL EMILY,2
